Year,Month,Day,Max Temp (°C),Min Temp (°C),Mean Temp (°C),Heat Deg Days (°C),Cool Deg Days (°C),Total Rain (mm),Total Snow (cm),Total Precip (mm),Dir of Max Gust (10s deg),Spd of Max Gust (km/h)
2018,8,16,23.5,13.2,18.4,0.0,0.4,0.0,0.0,0.0,20.0,44
2018,8,17,21.5,11.9,16.7,1.3,0.0,0.0,0.0,0.0,19.0,33
2018,8,18,20.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<31
2018,8,19,20.1,13.3,16.7,1.3,0.0,0.0,0.0,0.0,30.0,30
2018,8,20,23.2,13.3,18.3,0.0,0.3,0.0,0.0,0.0,30.0,39
2018,8,21,27.0,12.4,19.7,0.0,1.7,0.0,0.0,0.0,0.0,<31
2018,8,22,22.6,12.9,17.8,0.2,0.0,0.0,0.0,0.0,0.0,<31
2018,8,23,20.3,13.7,17.0,1.0,0.0,0.0,0.0,0.0,19.0,44
2018,8,24,19.7,12.3,16.0,2.0,0.0,0.0,0.0,0.0,20.0,35
2018,8,25,16.0,13.0,14.5,3.5,0.0,7.8,0.0,7.8,0.0,<31
2018,8,26,19.1,13.6,16.4,1.6,0.0,0.8,0.0,0.8,0.0,<31
2018,8,27,20.7,10.8,15.8,2.2,0.0,0.0,0.0,0.0,0.0,<31
2018,8,28,22.0,10.8,16.4,1.6,0.0,0.0,0.0,0.0,0.0,<31
2018,8,29,22.2,14.1,18.2,0.0,0.2,0.8,0.0,0.8,0.0,<31
2018,8,30,21.7,14.0,17.9,0.1,0.0,0.0,0.0,0.0,19.0,48
2018,8,31,22.0,12.4,17.2,0.8,0.0,0.0,0.0,0.0,20.0,44
2018,9,1,19.3,12.6,16.0,2.0,0.0,0.0,0.0,0.0,0.0,<31
2018,9,2,21.4,10.7,16.1,1.9,0.0,0.0,0.0,0.0,29.0,39
2018,9,3,19.3,12.5,15.9,2.1,0.0,0.0,0.0,0.0,28.0,56
2018,9,4,20.2,9.8,15.0,3.0,0.0,0.0,0.0,0.0,30.0,33
2018,9,5,22.0,9.4,15.7,2.3,0.0,0.0,0.0,0.0,0.0,<31
2018,9,6,27.1,11.8,19.5,0.0,1.5,0.0,0.0,0.0,11.0,33
2018,9,7,19.9,14.2,17.1,0.9,0.0,0.8,0.0,0.8,10.0,37
2018,9,8,20.2,13.0,16.6,1.4,0.0,3.0,0.0,3.0,11.0,30
2018,9,9,16.8,13.5,15.2,2.8,0.0,7.2,0.0,7.2,11.0,48
2018,9,10,19.0,10.5,14.8,3.2,0.0,7.0,0.0,7.0,13.0,33
2018,9,11,18.6,12.8,15.7,2.3,0.0,1.6,0.0,1.6,0.0,<31
2018,9,12,17.8,13.2,15.5,2.5,0.0,0.0,0.0,0.0,0.0,<31
2018,9,13,18.1,12.2,15.2,2.8,0.0,0.0,0.0,0.0,20.0,32
2018,9,14,18.2,12.3,15.3,2.7,0.0,0.2,0.0,0.2,13.0,30
2018,9,15,17.2,11.8,14.5,3.5,0.0,7.6,0.0,7.6,9.0,32
2018,9,16,17.2,11.5,14.4,3.6,0.0,16.6,0.0,16.6,17.0,46
2018,9,17,15.9,11.2,13.6,4.4,0.0,0.4,0.0,0.4,22.0,32
2018,9,18,16.2,6.9,11.6,6.4,0.0,0.0,0.0,0.0,0.0,<31
2018,9,19,19.3,7.9,13.6,4.4,0.0,1.0,0.0,1.0,0.0,<31
2018,9,20,15.4,10.5,13.0,5.0,0.0,8.8,0.0,8.8,3.0,30
2018,9,21,16.3,11.6,14.0,4.0,0.0,23.8,0.0,23.8,11.0,37
2018,9,22,18.7,12.5,15.6,2.4,0.0,15.8,0.0,15.8,20.0,35
2018,9,23,15.1,10.1,12.6,5.4,0.0,0.2,0.0,0.2,19.0,32
2018,9,24,16.4,8.3,12.4,5.6,0.0,0.0,0.0,0.0,0.0,<31
2018,9,25,16.8,6.1,11.5,6.5,0.0,0.0,0.0,0.0,28.0,33
2018,9,26,16.8,7.6,12.2,5.8,0.0,0.0,0.0,0.0,0.0,<31
2018,9,27,17.1,9.0,13.1,4.9,0.0,0.0,0.0,0.0,29.0,33
2018,9,28,18.7,10.9,14.8,3.2,0.0,0.0,0.0,0.0,31.0,32
2018,9,29,16.7,8.8,12.8,5.2,0.0,0.8,0.0,0.8,0.0,<31
2018,9,30,15.1,11.3,13.2,4.8,0.0,16.2,0.0,16.2,9.0,37
2018,10,1,17.6,12.9,15.3,2.7,0.0,6.4,0.0,6.4,10.0,33
2018,10,2,14.7,5.9,10.3,7.7,0.0,0.4,0.0,0.4,27.0,61
2018,10,3,10.4,1.6,6.0,12.0,0.0,0.0,0.0,0.0,0.0,<31
2018,10,4,12.5,2.4,7.5,10.5,0.0,0.0,0.0,0.0,0.0,<31
2018,10,5,13.6,6.0,9.8,8.2,0.0,1.2,0.0,1.2,29.0,33
2018,10,6,13.3,7.9,10.6,7.4,0.0,0.0,0.0,0.0,31.0,39
2018,10,7,12.8,9.2,11.0,7.0,0.0,6.2,0.0,6.2,0.0,<31
2018,10,8,12.4,9.7,11.1,6.9,0.0,2.2,0.0,2.2,0.0,<31
2018,10,9,14.4,6.0,10.2,7.8,0.0,0.0,0.0,0.0,30.0,33
2018,10,10,14.1,6.3,10.2,7.8,0.0,0.0,0.0,0.0,0.0,<31
2018,10,11,13.7,5.2,9.5,8.5,0.0,0.0,0.0,0.0,0.0,<31
2018,10,12,14.9,5.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,<31
2018,10,13,14.3,3.8,9.1,8.9,0.0,0.0,0.0,0.0,0.0,<31
2018,10,14,14.4,1.9,8.2,9.8,0.0,0.0,0.0,0.0,0.0,<31
2018,10,15,13.8,2.8,8.3,9.7,0.0,0.0,0.0,0.0,0.0,<31
2018,10,16,14.8,3.1,9.0,9.0,0.0,0.0,0.0,0.0,0.0,<31
2018,10,17,15.3,3.1,9.2,8.8,0.0,0.0,0.0,0.0,0.0,<31
2018,10,18,14.6,4.8,9.7,8.3,0.0,0.0,0.0,0.0,0.0,<31
2018,10,19,14.8,4.5,9.7,8.3,0.0,0.0,0.0,0.0,0.0,<31
2018,10,20,13.2,3.3,8.3,9.7,0.0,0.0,0.0,0.0,0.0,<31
2018,10,21,14.0,4.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,<31
2018,10,22,12.0,2.7,7.4,10.6,0.0,0.0,0.0,0.0,0.0,<31
2018,10,23,12.3,3.9,8.1,9.9,0.0,0.4,0.0,0.4,11.0,35
2018,10,24,14.6,8.9,11.8,6.2,0.0,1.0,0.0,1.0,12.0,32
2018,10,25,13.3,11.2,12.3,5.7,0.0,9.0,0.0,9.0,13.0,35
2018,10,26,16.8,9.3,13.1,4.9,0.0,10.8,0.0,10.8,20.0,48
2018,10,27,13.8,5.1,9.5,8.5,0.0,10.8,0.0,10.8,7.0,41
2018,10,28,14.4,8.5,11.5,6.5,0.0,24.6,0.0,24.6,17.0,39
2018,10,29,12.2,5.9,9.1,8.9,0.0,11.8,0.0,11.8,0.0,<31
2018,10,30,12.8,6.9,9.9,8.1,0.0,8.6,0.0,8.6,0.0,0.0
2018,10,31,11.1,9.0,10.1,7.9,0.0,16.6,0.0,16.6,7.0,32
2018,11,1,15.0,10.1,12.6,5.4,0.0,27.6,0.0,27.6,16.0,50
2018,11,2,14.3,9.5,11.9,6.1,0.0,6.6,0.0,6.6,25.0,54
2018,11,3,11.7,9.8,10.8,7.2,0.0,15.6,0.0,15.6,14.0,45
2018,11,4,13.2,7.7,10.5,7.5,0.0,4.0,0.0,4.0,26.0,52
2018,11,5,12.8,5.5,9.2,8.8,0.0,0.6,0.0,0.6,0.0,0.0
2018,11,6,12.0,5.5,8.8,9.2,0.0,0.0,0.0,0.0,27.0,42
2018,11,7,10.2,2.2,6.2,11.8,0.0,0.0,0.0,0.0,0.0,0.0
2018,11,8,8.9,2.6,5.8,12.2,0.0,0.0,0.0,0.0,0.0,0.0
2018,11,9,6.6,3.9,5.3,12.7,0.0,6.6,0.0,6.6,0.0,0.0
2018,11,10,9.7,2.2,6.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,11,11,8.3,-0.3,4.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,11,12,9.4,-0.1,4.7,13.3,0.0,0.0,0.0,0.0,0.0,0.0
2018,11,13,11.4,1.2,6.3,11.7,0.0,5.6,0.0,5.6,10.0,35
2018,11,14,13.8,7.6,10.7,7.3,0.0,19.4,0.0,19.4,7.0,39
2018,11,15,11.0,7.6,9.3,8.7,0.0,4.4,0.0,4.4,13.0,33
2018,11,16,11.6,3.1,7.4,10.6,0.0,0.0,0.0,0.0,0.0,0.0
2018,11,17,8.8,-0.7,4.1,13.9,0.0,0.0,0.0,0.0,0.0,0.0
2018,11,18,7.9,-2.2,2.9,15.1,0.0,0.0,0.0,0.0,0.0,0.0
2018,11,19,8.7,-1.4,3.7,14.3,0.0,0.0,0.0,0.0,0.0,0.0
2018,11,20,9.5,-0.2,4.7,13.3,0.0,0.0,0.0,0.0,0.0,0.0
2018,11,21,11.2,5.6,8.4,9.6,0.0,11.8,0.0,11.8,0.0,0.0
2018,11,22,10.1,7.0,8.6,9.4,0.0,18.4,0.0,18.4,9.0,41
2018,11,23,9.8,5.1,7.5,10.5,0.0,7.6,0.0,7.6,13.0,37
2018,11,24,8.3,5.1,6.7,11.3,0.0,0.6,0.0,0.6,0.0,0.0
2018,11,25,8.4,4.9,6.7,11.3,0.0,4.4,0.0,4.4,7.0,37
2018,11,26,11.3,7.0,9.2,8.8,0.0,46.4,0.0,46.4,15.0,54
2018,11,27,14.5,8.7,11.6,6.4,0.0,16.6,0.0,16.6,14.0,50
2018,11,28,10.2,7.2,8.7,9.3,0.0,2.6,0.0,2.6,17.0,33
2018,11,29,8.9,5.2,7.1,10.9,0.0,2.2,0.0,2.2,0.0,0.0
2018,11,30,9.2,6.0,7.6,10.4,0.0,2.8,0.0,2.8,0.0,0.0
2018,12,1,8.5,2.3,5.4,12.6,0.0,3.0,0.0,3.0,30.0,32
2018,12,2,7.1,-1.2,3.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,12,3,6.7,-2.8,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,12,4,4.6,-4.7,-0.1,18.1,0.0,0.0,0.0,0.0,0.0,0.0
2018,12,5,5.6,-4.7,0.5,17.5,0.0,0.0,0.0,0.0,0.0,0.0
2018,12,6,4.3,-4.7,-0.2,18.2,0.0,0.0,0.0,0.0,0.0,0.0
2018,12,7,4.6,-5.7,-0.6,18.6,0.0,0.0,0.0,0.0,0.0,0.0
2018,12,8,6.3,0.7,3.5,14.5,0.0,3.2,0.0,3.2,0.0,0.0
2018,12,9,7.0,2.9,5.0,13.0,0.0,18.8,0.0,18.8,10.0,41
2018,12,10,9.8,5.3,7.6,10.4,0.0,2.8,0.0,2.8,0.0,0.0
2018,12,11,10.4,5.5,8.0,10.0,0.0,37.8,0.0,37.8,11.0,54
2018,12,12,7.9,2.6,5.3,12.7,0.0,3.8,0.0,3.8,14.0,42
2018,12,13,8.4,6.1,7.3,10.7,0.0,67.0,0.0,67.0,11.0,46
2018,12,14,12.3,5.5,8.9,9.1,0.0,5.0,0.0,5.0,25.0,67
2018,12,15,8.9,2.4,5.7,12.3,0.0,0.6,0.0,0.6,8.0,50
2018,12,16,10.1,5.7,7.9,10.1,0.0,9.6,0.0,9.6,10.0,67
2018,12,17,9.8,7.4,8.6,9.4,0.0,8.8,0.0,8.8,12.0,65
2018,12,18,10.2,6.9,8.6,9.4,0.0,9.4,0.0,9.4,15.0,45
2018,12,19,9.2,5.8,7.5,10.5,0.0,0.2,0.0,0.2,16.0,48
2018,12,20,12.9,4.3,8.6,9.4,0.0,16.8,0.0,16.8,18.0,91
2018,12,21,6.8,2.7,4.8,13.2,0.0,3.0,0.0,3.0,29.0,52
2018,12,22,7.2,2.7,5.0,13.0,0.0,4.8,0.0,4.8,11.0,52
2018,12,23,7.7,5.5,6.6,11.4,0.0,10.8,0.0,10.8,14.0,42
2018,12,24,8.3,2.9,5.6,12.4,0.0,0.0,0.0,0.0,29.0,32
2018,12,25,5.5,1.1,3.3,14.7,0.0,0.0,0.0,0.0,0.0,0.0
2018,12,26,4.3,2.7,3.5,14.5,0.0,3.8,0.0,3.8,8.0,42
2018,12,27,5.5,0.9,3.2,14.8,0.0,0.0,0.0,0.0,0.0,0.0
2018,12,28,4.8,1.8,3.3,14.7,0.0,35.6,0.0,35.6,0.0,0.0
2018,12,29,10.6,4.7,7.7,10.3,0.0,10.0,0.0,10.0,18.0,58
2018,12,30,7.8,1.2,4.5,13.5,0.0,0.0,0.0,0.0,29.0,67
2018,12,31,5.2,-2.8,1.2,16.8,0.0,0.0,0.0,0.0,0.0,0.0
2019,1,1,5.3,0.8,3.1,14.9,0.0,0.0,0.0,0.0,0.0,0.0
2019,1,2,5.5,2.4,4.0,14.0,0.0,3.4,0.0,3.4,6.0,41.0
2019,1,3,9.5,4.5,7.0,11.0,0.0,54.8,0.0,54.8,14.0,54.0
2019,1,4,10.4,6.1,8.3,9.7,0.0,9.6,0.0,9.6,15.0,45.0
2019,1,5,8.7,5.3,7.0,11.0,0.0,3.2,0.0,3.2,10.0,33.0
2019,1,6,7.9,3.3,5.6,12.4,0.0,6.8,0.0,6.8,24.0,59.0
2019,1,7,5.8,0.5,3.2,14.8,0.0,0.0,0.0,0.0,28.0,54.0
2019,1,8,5.5,-1.0,2.3,15.7,0.0,2.4,0.0,2.4,0.0,0.0
2019,1,9,10.5,3.8,7.2,10.8,0.0,6.8,0.0,6.8,15.0,54.0
2019,1,10,11.1,8.2,9.7,8.3,0.0,3.6,0.0,3.6,15.0,45.0
2019,1,11,10.2,3.5,6.9,11.1,0.0,0.0,0.0,0.0,0.0,0.0
2019,1,12,11.3,-0.2,5.6,12.4,0.0,0.0,0.0,0.0,0.0,0.0
2019,1,13,8.7,0.8,4.8,13.2,0.0,0.0,0.0,0.0,0.0,0.0
2019,1,14,4.9,-1.9,1.5,16.5,0.0,0.0,0.0,0.0,0.0,0.0
2019,1,15,5.3,-2.0,1.7,16.3,0.0,0.0,0.0,0.0,0.0,0.0
2019,1,16,7.2,-1.8,2.7,15.3,0.0,0.0,0.0,0.0,0.0,0.0
2019,1,17,10.4,0.1,5.3,12.7,0.0,12.2,0.0,12.2,9.0,41.0
2019,1,18,9.8,6.8,8.3,9.7,0.0,7.4,0.0,7.4,13.0,50.0
2019,1,19,9.6,4.2,6.9,11.1,0.0,2.0,0.0,2.0,21.0,63.0
2019,1,20,7.3,1.9,4.6,13.4,0.0,0.0,0.0,0.0,30.0,46.0
2019,1,21,7.0,-1.6,2.7,15.3,0.0,0.0,0.0,0.0,0.0,0.0
2019,1,22,5.7,3.5,4.6,13.4,0.0,20.0,0.0,20.0,6.0,42.0
2019,1,23,6.8,4.5,5.7,12.3,0.0,6.4,0.0,6.4,30.0,42.0
2019,1,24,7.3,4.8,6.1,11.9,0.0,0.0,0.0,0.0,0.0,0.0
2019,1,25,7.7,3.8,5.8,12.2,0.0,0.0,0.0,0.0,0.0,0.0
2019,1,26,7.9,4.1,6.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,1,27,7.5,0.8,4.2,13.8,0.0,0.6,0.0,0.6,0.0,0.0
2019,1,28,7.2,-1.6,2.8,15.2,0.0,0.0,0.0,0.0,0.0,0.0
2019,1,29,7.5,-3.0,2.3,15.7,0.0,0.0,0.0,0.0,0.0,0.0
2019,1,30,6.2,-0.7,2.8,15.2,0.0,0.0,0.0,0.0,0.0,0.0
2019,1,31,8.5,3.5,6.0,12.0,0.0,1.6,0.0,1.6,0.0,0.0
2019,2,1,8.5,5.5,7.0,11.0,0.0,20.8,0.0,20.8,8.0,35.0
2019,2,2,7.4,2.4,4.9,13.1,0.0,0.0,0.0,0.0,29.0,45.0
2019,2,3,4.2,-4.0,0.1,17.9,0.0,0.2,0.2,0.4,11.0,50.0
2019,2,4,0.7,-6.2,-2.8,20.8,0.0,0.0,1.4,0.6,32.0,33.0
2019,2,5,0.5,-8.2,-3.9,21.9,0.0,0.0,0.0,0.0,0.0,0.0
2019,2,6,1.6,-7.3,-2.9,20.9,0.0,0.0,0.0,0.0,0.0,0.0
2019,2,7,2.0,-5.9,-2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,2,8,1.4,-3.1,-0.9,18.9,0.0,0.0,0.2,0.2,5.0,41.0
2019,2,9,4.1,-4.8,-0.4,18.4,0.0,0.0,0.0,0.0,4.0,46.0
2019,2,10,-1.5,-8.8,-5.2,23.2,0.0,0.0,10.0,4.8,10.0,48.0
2019,2,11,-1.4,-6.9,-4.2,22.2,0.0,0.0,5.6,5.6,0.0,0.0
2019,2,12,-0.9,-3.2,-2.1,20.1,0.0,0.0,7.4,6.8,0.0,0.0
2019,2,13,1.6,-4.1,-1.3,19.3,0.0,0.0,2.4,2.4,0.0,0.0
2019,2,14,2.3,-8.5,-3.1,21.1,0.0,0.0,4.0,6.2,0.0,0.0
2019,2,15,3.5,1.1,2.3,15.7,0.0,13.4,0.0,13.4,8.0,33.0
2019,2,16,5.4,-0.6,2.4,15.6,0.0,0.2,0.0,0.2,0.0,0.0
2019,2,17,6.3,-0.8,2.8,15.2,0.0,0.0,0.0,0.0,29.0,32.0
2019,2,18,3.7,-1.9,0.9,17.1,0.0,0.0,0.0,0.0,0.0,0.0
2019,2,19,2.8,0.4,1.6,16.4,0.0,2.0,0.0,5.2,0.0,0.0
2019,2,20,6.1,-0.2,3.0,15.0,0.0,0.0,0.0,0.0,29.0,32.0
2019,2,21,6.3,-3.6,1.4,16.6,0.0,0.0,0.0,0.0,0.0,0.0
2019,2,22,5.9,0.9,3.4,14.6,0.0,5.0,1.0,6.6,25.0,48.0
2019,2,23,6.8,1.1,4.0,14.0,0.0,1.8,0.0,1.8,8.0,33.0
2019,2,24,6.7,-1.6,2.6,15.4,0.0,0.0,0.0,0.0,29.0,33.0
2019,2,25,5.2,-4.7,0.3,17.7,0.0,0.0,0.0,0.0,9.0,33.0
2019,2,26,6.0,-6.5,-0.3,18.3,0.0,0.0,0.0,0.0,7.0,39.0
2019,2,27,5.2,-4.1,0.6,17.4,0.0,0.0,0.0,0.0,9.0,45.0
2019,2,28,7.1,-1.0,3.1,14.9,0.0,0.0,0.0,0.0,21.0,39.0
2019,3,1,6.3,-4.5,0.9,17.1,0.0,0.0,0.0,0.0,0.0,0.0
2019,3,2,6.9,-4.6,1.2,16.8,0.0,0.0,0.0,0.0,0.0,0.0
2019,3,3,6.0,-0.9,2.6,15.4,0.0,0.0,0.0,0.0,0.0,0.0
2019,3,4,5.4,-4.4,0.5,17.5,0.0,0.0,0.0,0.0,0.0,0.0
2019,3,5,8.0,-4.3,1.9,16.1,0.0,0.0,0.0,0.0,29.0,35.0
2019,3,6,4.5,-4.7,-0.1,18.1,0.0,1.2,0.0,1.2,27.0,37.0
2019,3,7,5.0,0.0,2.5,15.5,0.0,1.2,0.0,1.2,0.0,0.0
2019,3,8,6.2,-0.1,3.1,14.9,0.0,0.0,0.0,0.0,0.0,0.0
2019,3,9,7.0,-4.3,1.4,16.6,0.0,0.0,0.0,0.0,0.0,0.0
2019,3,10,7.7,-3.3,2.2,15.8,0.0,0.0,0.0,0.0,0.0,0.0
2019,3,11,7.2,2.1,4.7,13.3,0.0,13.2,0.0,13.2,7.0,42.0
2019,3,12,8.6,1.6,5.1,12.9,0.0,3.8,0.0,3.8,29.0,42.0
2019,3,13,10.2,2.4,6.3,11.7,0.0,0.0,0.0,0.0,0.0,0.0
2019,3,14,9.9,3.4,6.7,11.3,0.0,3.0,0.0,3.0,0.0,0.0
2019,3,15,12.5,3.8,8.2,9.8,0.0,0.6,0.0,0.6,0.0,0.0
2019,3,16,11.0,2.3,6.7,11.3,0.0,0.0,0.0,0.0,0.0,0.0
2019,3,17,11.9,1.4,6.7,11.3,0.0,0.0,0.0,0.0,0.0,0.0
2019,3,18,14.0,1.2,7.6,10.4,0.0,0.0,0.0,0.0,0.0,0.0
2019,3,19,15.4,2.9,9.2,8.8,0.0,0.0,0.0,0.0,0.0,0.0
2019,3,20,13.7,1.8,7.8,10.2,0.0,0.0,0.0,0.0,30.0,33.0
2019,3,21,16.7,3.1,9.9,8.1,0.0,0.0,0.0,0.0,11.0,33.0
2019,3,22,17.3,8.4,12.9,5.1,0.0,0.8,0.0,0.8,14.0,42.0
2019,3,23,13.4,5.1,9.3,8.7,0.0,0.0,0.0,0.0,0.0,0.0
2019,3,24,10.6,2.8,6.7,11.3,0.0,0.0,0.0,0.0,0.0,0.0
2019,3,25,11.4,3.9,7.7,10.3,0.0,5.0,0.0,5.0,28.0,32.0
2019,3,26,13.0,6.9,10.0,8.0,0.0,2.4,0.0,2.4,16.0,35.0
2019,3,27,12.3,0.1,6.2,11.8,0.0,0.0,0.0,0.0,29.0,41.0
2019,3,28,14.3,6.2,10.3,7.7,0.0,0.0,0.0,0.0,18.0,32.0
2019,3,29,14.2,3.5,8.9,9.1,0.0,0.0,0.0,0.0,0.0,0.0
2019,3,30,13.7,4.0,8.9,9.1,0.0,0.0,0.0,0.0,0.0,0.0
2019,3,31,13.9,3.7,8.8,9.2,0.0,0.0,0.0,0.0,21.0,33.0
2019,4,1,14.9,3.2,9.1,8.9,0.0,0.0,0.0,0.0,29.0,32.0
2019,4,2,15.8,2.7,9.3,8.7,0.0,0.0,0.0,0.0,28.0,32.0
2019,4,3,14.6,9.1,11.9,6.1,0.0,19.6,0.0,19.6,19.0,45.0
2019,4,4,13.7,8.0,10.9,7.1,0.0,0.4,0.0,0.4,0.0,0.0
2019,4,5,14.6,7.9,11.3,6.7,0.0,5.6,0.0,5.6,20.0,50.0
2019,4,6,11.8,7.1,9.5,8.5,0.0,4.8,0.0,4.8,12.0,61.0
2019,4,7,14.1,6.8,10.5,7.5,0.0,4.2,0.0,4.2,17.0,32.0
2019,4,8,11.4,4.2,7.8,10.2,0.0,3.0,0.0,3.0,0.0,0.0
2019,4,9,13.2,7.3,10.3,7.7,0.0,0.6,0.0,0.6,29.0,41.0
2019,4,10,11.8,6.6,9.2,8.8,0.0,6.2,0.0,6.2,17.0,45.0
2019,4,11,9.1,6.5,7.8,10.2,0.0,13.0,0.0,13.0,0.0,0.0
2019,4,12,11.4,3.6,7.5,10.5,0.0,0.0,0.0,0.0,0.0,0.0
2019,4,13,11.1,6.9,9.0,9.0,0.0,10.0,0.0,10.0,16.0,59.0
2019,4,14,10.8,3.6,7.2,10.8,0.0,0.0,0.0,0.0,25.0,39.0
2019,4,15,10.9,3.6,7.3,10.7,0.0,0.0,0.0,0.0,0.0,0.0
2019,4,16,12.3,1.6,7.0,11.0,0.0,0.4,0.0,0.4,0.0,0.0
2019,4,17,15.4,7.5,11.5,6.5,0.0,1.6,0.0,1.6,0.0,0.0
2019,4,18,11.6,9.6,10.6,7.4,0.0,27.0,0.0,27.0,9.0,37.0
2019,4,19,13.6,9.6,11.6,6.4,0.0,1.6,0.0,1.6,28.0,45.0
2019,4,20,13.6,7.8,10.7,7.3,0.0,0.0,0.0,0.0,29.0,45.0
2019,4,21,14.9,6.2,10.6,7.4,0.0,0.0,0.0,0.0,13.0,35.0
2019,4,22,11.3,8.7,10.0,8.0,0.0,12.8,0.0,12.8,7.0,33.0
2019,4,23,14.3,9.4,11.9,6.1,0.0,0.0,0.0,0.0,27.0,35.0
2019,4,24,12.7,6.1,9.4,8.6,0.0,0.0,0.0,0.0,30.0,54.0
2019,4,25,12.7,1.1,6.9,11.1,0.0,0.0,0.0,0.0,30.0,39.0
2019,4,26,13.1,7.7,10.4,7.6,0.0,0.0,0.0,0.0,29.0,42.0
2019,4,27,12.4,6.5,9.5,8.5,0.0,0.0,0.0,0.0,28.0,78.0
2019,4,28,14.6,1.9,8.3,9.7,0.0,0.0,0.0,0.0,0.0,0.0
2019,4,29,15.9,2.2,9.1,8.9,0.0,0.0,0.0,0.0,28.0,37.0
2019,4,30,15.4,4.0,9.7,8.3,0.0,0.0,0.0,0.0,0.0,0.0
2019,5,1,16.9,7.6,12.3,5.7,0.0,0.0,0.0,0.0,21.0,37.0
2019,5,2,16.4,7.8,12.1,5.9,0.0,0.0,0.0,0.0,19.0,35.0
2019,5,3,14.8,9.4,12.1,5.9,0.0,0.0,0.0,0.0,19.0,39.0
2019,5,4,16.4,5.3,10.9,7.1,0.0,0.0,0.0,0.0,0.0,0.0
2019,5,5,16.4,6.2,11.3,6.7,0.0,0.0,0.0,0.0,29.0,46.0
2019,5,6,17.4,8.6,13.0,5.0,0.0,0.0,0.0,0.0,30.0,50.0
2019,5,7,17.1,10.7,13.9,4.1,0.0,0.0,0.0,0.0,30.0,45.0
2019,5,8,17.5,11.0,14.3,3.7,0.0,0.0,0.0,0.0,29.0,39.0
2019,5,9,21.4,9.9,15.7,2.3,0.0,0.0,0.0,0.0,30.0,35.0
2019,5,10,22.9,9.7,16.3,1.7,0.0,0.0,0.0,0.0,0.0,0.0
2019,5,11,21.4,10.8,16.1,1.9,0.0,0.0,0.0,0.0,19.0,32.0
2019,5,12,16.6,11.2,13.9,4.1,0.0,0.0,0.0,0.0,19.0,37.0
2019,5,13,16.6,8.4,12.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0
2019,5,14,14.8,10.8,12.8,5.2,0.0,9.4,0.0,9.4,14.0,33.0
2019,5,15,17.6,10.6,14.1,3.9,0.0,1.6,0.0,1.6,29.0,46.0
2019,5,16,17.6,11.7,14.7,3.3,0.0,0.2,0.0,0.2,30.0,33.0
2019,5,17,17.0,11.1,14.1,3.9,0.0,0.0,0.0,0.0,20.0,42.0
2019,5,18,18.2,11.4,14.8,3.2,0.0,0.0,0.0,0.0,0.0,0.0
2019,5,19,21.1,9.3,15.2,2.8,0.0,0.0,0.0,0.0,0.0,0.0
2019,5,20,14.5,10.9,12.7,5.3,0.0,7.0,0.0,7.0,10.0,35.0
2019,5,21,18.4,10.0,14.2,3.8,0.0,1.6,0.0,1.6,30.0,39.0
2019,5,22,20.2,8.7,14.5,3.5,0.0,0.0,0.0,0.0,29.0,33.0
2019,5,23,19.9,9.4,14.7,3.3,0.0,0.0,0.0,0.0,29.0,46.0
2019,5,24,16.4,12.0,14.2,3.8,0.0,2.0,0.0,2.0,27.0,48.0
2019,5,25,15.1,10.2,12.7,5.3,0.0,8.6,0.0,8.6,0.0,0.0
2019,5,26,20.6,7.6,14.1,3.9,0.0,0.0,0.0,0.0,0.0,0.0
2019,5,27,23.9,11.8,17.9,0.1,0.0,0.0,0.0,0.0,17.0,35.0
2019,5,28,19.5,12.4,16.0,2.0,0.0,0.0,0.0,0.0,9.0,41.0
2019,5,29,19.1,11.4,15.3,2.7,0.0,0.0,0.0,0.0,24.0,37.0
2019,5,30,21.2,9.9,15.6,2.4,0.0,0.0,0.0,0.0,0.0,0.0
2019,5,31,22.2,11.3,16.8,1.2,0.0,0.0,0.0,0.0,20.0,32.0
2019,6,1,21.2,11.1,16.2,1.8,0.0,0.0,0.0,0.0,21.0,35.0
2019,6,2,24.3,13.7,19.0,0.0,1.0,0.0,0.0,0.0,29.0,35.0
2019,6,3,20.9,10.7,15.8,2.2,0.0,0.0,0.0,0.0,18.0,39.0
2019,6,4,20.0,9.4,14.7,3.3,0.0,0.0,0.0,0.0,12.0,32.0
2019,6,5,17.2,12.3,14.8,3.2,0.0,0.6,0.0,0.6,11.0,35.0
2019,6,6,17.9,7.9,12.9,5.1,0.0,0.0,0.0,0.0,19.0,46.0
2019,6,7,17.6,9.3,13.5,4.5,0.0,8.8,0.0,8.8,0.0,0.0
2019,6,8,19.5,9.8,14.7,3.3,0.0,0.0,0.0,0.0,14.0,32.0
